No;Link Matkul;Name;Kode Matkul;Kategori Matkul
11769;https://sikola.unhas.ac.id/courses/551K7102/index.php;PELAYANAN KESEHATAN IBU DAN ANAK;551K7102;13101
11770;https://sikola.unhas.ac.id/courses/551K8102/index.php;MANAJEMEN DATA EPIDEMIOLOGI;551K8102;13101
11771;https://sikola.unhas.ac.id/courses/552A1103/index.php;EKONOMI SUMBERDAYA ALAM DAN LINGKUNGAN;552A1103;60101
11772;https://sikola.unhas.ac.id/courses/552B022/index.php;HUKUM WARIS KUHPERDATA;552B022;74102
11773;https://sikola.unhas.ac.id/courses/552D4302/index.php;ROBOTIKA INDUSTRI LANJUT;552D4302;20101
11774;https://sikola.unhas.ac.id/courses/552K2102/index.php;EKONOMI KESEHATAN S2;552K2102;13101
11775;https://sikola.unhas.ac.id/courses/552K3102/index.php;BIOKIMIA DAN FISIOLOGI GIZI;552K3102;13101
11776;https://sikola.unhas.ac.id/courses/552K4102/index.php;EPIDEMIOLOGI KONTEMPORER;552K4102;13101
11777;https://sikola.unhas.ac.id/courses/552K5102/index.php;MANAJEMEN PROGRAM PROMOSI KESEHATAN;552K5102;13101
11778;https://sikola.unhas.ac.id/courses/552K7102/index.php;WANITA DAN KESEHATAN KELUARGA;552K7102;13101
11779;https://sikola.unhas.ac.id/courses/552K8102/index.php;EPIDEMIOLOGI PENYAKIT MENULAR LANJUT;552K8102;13101
11780;https://sikola.unhas.ac.id/courses/553A1103/index.php;ANALISIS KUANTITATIF LANJUTAN;553A1103;60101
11781;https://sikola.unhas.ac.id/courses/553B022/index.php;HUKUM WARIS ISLAM;553B022;74102
11782;https://sikola.unhas.ac.id/courses/553E4102/index.php;STATISTIK SOSIAL TERAPAN;553E4102;69101
11783;https://sikola.unhas.ac.id/courses/553K2103/index.php;MANAJEMEN MUTU TERPADU KESEHATAN;553K2103;13101
11784;https://sikola.unhas.ac.id/courses/553K3102/index.php;ANALISIS KEBIJAKAN PANGAN & GIZI LANJUT;553K3102;13101
11785;https://sikola.unhas.ac.id/courses/553K4102/index.php;EPIDEMIOLOGI PERENCANAAN;553K4102;13101
11786;https://sikola.unhas.ac.id/courses/553K5102/index.php;PSIKOLOGI DAN KONSELING KESEHATAN;553K5102;13101
11787;https://sikola.unhas.ac.id/courses/553K6102/index.php;SISTEM INFORMASI MANAJEMEN RUMAH SAKIT;553K6102;13101
11788;https://sikola.unhas.ac.id/courses/553K7102/index.php;INFERTILITAS DAN PENDIDIKAN SEKS;553K7102;13101
11789;https://sikola.unhas.ac.id/courses/553K8102/index.php;EPIDEMIOLOGI PENYAKIT TIDAK MENULAR LANJUT;553K8102;13101
11790;https://sikola.unhas.ac.id/courses/554B022/index.php;PERATURAN LELANG;554B022;74102
11791;https://sikola.unhas.ac.id/courses/554K1102/index.php;EPIDEMIOLOGI LINGKUNGAN;554K1102;13101
11792;https://sikola.unhas.ac.id/courses/554K2102/index.php;MANAJEMEN PEMASARAN KESEHATAN;554K2102;13101
11793;https://sikola.unhas.ac.id/courses/554K3102/index.php;BIOMETRI DAN EPIDEMIOLOGI GIZI LANJUT;554K3102;13101
11794;https://sikola.unhas.ac.id/courses/554K4102/index.php;APLIKASI EPIDEMIOLOGI;554K4102;13101
11795;https://sikola.unhas.ac.id/courses/554K5102/index.php;PEMASARAN SOSIAL;554K5102;13101
11796;https://sikola.unhas.ac.id/courses/554K7102/index.php;EPIDEMIOLOGI KESEHATAN REPRODUKSI LANJUT;554K7102;13101
11797;https://sikola.unhas.ac.id/courses/554K8103/index.php;INVESTIGASI LAPANGAN II;554K8103;13101
11798;https://sikola.unhas.ac.id/courses/555A1103/index.php;PERENCANAAN PENGEMBANGAN SUMBERDAYA MANUSIA;555A1103;60101
11799;https://sikola.unhas.ac.id/courses/555B022/index.php;PENDAFTARAN DAN PERALIHAN HAK ATAS TANAH;555B022;74102
11800;https://sikola.unhas.ac.id/courses/555K1102/index.php;TOKSIKOLOGI LINGKUNGAN;555K1102;13101
11801;https://sikola.unhas.ac.id/courses/555K3102/index.php;KETAHANAN DAN KEAMANAN PANGAN LANJUT;555K3102;13101
11802;https://sikola.unhas.ac.id/courses/555K4102/index.php;EPIDEMIOLOGI KLINIK;555K4102;13101
11803;https://sikola.unhas.ac.id/courses/555K5102/index.php;POLITIK DAN KESEHATAN;555K5102;13101
11804;https://sikola.unhas.ac.id/courses/555K7102/index.php;TEKNOLOGI KONTRASEPSI;555K7102;13101
11805;https://sikola.unhas.ac.id/courses/555K8103/index.php;EVALUASI SISTIM SURVEILANS DAN IMPLEMENTASI;555K8103;13101
11806;https://sikola.unhas.ac.id/courses/556G5303/index.php;MAGANG/PRAKTEK KERJA;556G5303;41231
11807;https://sikola.unhas.ac.id/courses/556K1102/index.php;PENGENDALIAN VEKTOR PENYAKIT TROPIS;556K1102;13101
11808;https://sikola.unhas.ac.id/courses/556K3102/index.php;KAJIAN MASALAH PANGAN DAN GIZI;556K3102;13101
11809;https://sikola.unhas.ac.id/courses/556K4102/index.php;EPIDEMIOLOGI GENETIK;556K4102;13101
11810;https://sikola.unhas.ac.id/courses/556K5102/index.php;DESAIN MEDIA;556K5102;13101
11811;https://sikola.unhas.ac.id/courses/556K6102/index.php;MANAJEMEN DAN DESAIN ORGANISASI RUMAH SAKIT;556K6102;13101
11812;https://sikola.unhas.ac.id/courses/556K7102/index.php;PENYAKIT DEGENERATIF DAN KANKER PADA WANITA;556K7102;13101
11813;https://sikola.unhas.ac.id/courses/557A1103/index.php;METODOLOGI PENELITIAN;557A1103;60101
11814;https://sikola.unhas.ac.id/courses/557K4102/index.php;EPIDEMIOLOGI LINGKUNGAN;557K4102;13101
11815;https://sikola.unhas.ac.id/courses/557K5102/index.php;PERUBAHAN SOSIAL DAN KESEHATAN;557K5102;13101
11816;https://sikola.unhas.ac.id/courses/557K6102/index.php;MANAJEMEN PEMASARAN DAN PENCITRAAN RUMAH SAKIT;557K6102;13101
11817;https://sikola.unhas.ac.id/courses/558K1102/index.php;TEKNOLOGI PENGELOLAAN LIMBAH PADAT;558K1102;13101
11818;https://sikola.unhas.ac.id/courses/558K2102/index.php;ASURANSI KESEHATAN (P);558K2102;13101
11819;https://sikola.unhas.ac.id/courses/558K5102/index.php;TEORI DAN KONSEP PROMOSI KESEHATAN;558K5102;13101
11820;https://sikola.unhas.ac.id/courses/558K6102/index.php;MANAJEMEN KEUANGAN DAN AKUNTANSI RUMAH SAKIT;558K6102;13101
11821;https://sikola.unhas.ac.id/courses/558K7102/index.php;KEPENDUDUKAN DAN PERAN SOSIAL WANITA;558K7102;13101
11822;https://sikola.unhas.ac.id/courses/559K1102/index.php;ANALISIS RISIKO LINGKUNGAN DAN KESEHATAN MASYARAKAT;559K1102;13101
11823;https://sikola.unhas.ac.id/courses/559K6102/index.php;MANAJEMEN MUTU DAN HOSPITAL SAFETY;559K6102;13101
11824;https://sikola.unhas.ac.id/courses/561B022/index.php;HUKUM PERBANKAN DAN LEMBAGA PEMBIAYAAN;561B022;74102
11825;https://sikola.unhas.ac.id/courses/561E2013/index.php;METODE PENELITIAN ADMINISTRASI PUBLIK;561E2013;95105
11826;https://sikola.unhas.ac.id/courses/561N1202/index.php;FARMAKOTERAPI TERAPAN;561N1202;48901
11827;https://sikola.unhas.ac.id/courses/562E2013/index.php;POLITIK LOKAL DAN OTONOMI DAERAH;562E2013;95105
11828;https://sikola.unhas.ac.id/courses/562N1202/index.php;PELAYANAN KEFARMASIAN;562N1202;48901
11829;https://sikola.unhas.ac.id/courses/563E2013/index.php;SEMINAR ADMINISTRASI PUBLIK;563E2013;95105
11830;https://sikola.unhas.ac.id/courses/563N1202/index.php;COMPOUNDING AND DISPENSING;563N1202;48901
11831;https://sikola.unhas.ac.id/courses/564B022/index.php;HUKUM KEPAILITAN;564B022;74102
11832;https://sikola.unhas.ac.id/courses/564E2013/index.php;SISTEM INFORMASI MANAJEMEN;564E2013;95105
11833;https://sikola.unhas.ac.id/courses/564N1202/index.php;MANAJEMEN FARMASI;564N1202;48901
11834;https://sikola.unhas.ac.id/courses/565D4402/index.php;KOMPUTASI RAMAH ENERGI;565D4402;20101
11835;https://sikola.unhas.ac.id/courses/565N1202/index.php;KOMUNIKASI KONSELING;565N1202;48901
11836;https://sikola.unhas.ac.id/courses/566B022/index.php;TINDAK PIDANA DI BIDANG KENOTARIATAN;566B022;74102
11837;https://sikola.unhas.ac.id/courses/566D4402/index.php;PEMOGRAMAN APLIKASI MOBILE;566D4402;20101
11838;https://sikola.unhas.ac.id/courses/566N1202/index.php;FARMASI RUMAH SAKIT;566N1202;48901
11839;https://sikola.unhas.ac.id/courses/567D4402/index.php;REKAYASA WEB LANJUT;567D4402;20101
11840;https://sikola.unhas.ac.id/courses/567N1202/index.php;FARMASI INDUSTRI;567N1202;48901
11841;https://sikola.unhas.ac.id/courses/568K0102/index.php;KESELAMATAN KERJA DAN PENCEGAHAN KECELAKAAN KERJA;568K0102;13101
11842;https://sikola.unhas.ac.id/courses/568N1202/index.php;INTERAKSI OBAT;568N1202;48901
11843;https://sikola.unhas.ac.id/courses/569D4402/index.php;ANALISIS SISTEM INFORMASI;569D4402;20101
11844;https://sikola.unhas.ac.id/courses/569K0102/index.php;FISIOLOGI KERJA DAN PENCEGAHAN PENYAKIT AKIBAT KERJA;569K0102;13101
11845;https://sikola.unhas.ac.id/courses/569N1202/index.php;FARMASI KLINIK;569N1202;48901
11846;https://sikola.unhas.ac.id/courses/570D4402/index.php;INTERNET OF THINGS;570D4402;20101
11847;https://sikola.unhas.ac.id/courses/570K0102/index.php;PROMOSI KESELAMATAN DAN KESEHATAN KERJA;570K0102;13101
11848;https://sikola.unhas.ac.id/courses/570N1202/index.php;PENGOBATAN SENDIRI;570N1202;48901
11849;https://sikola.unhas.ac.id/courses/571E1103/index.php;POLITIK LOKAL DAN OTONOMI DAERAH (S2);571E1103;67101
11850;https://sikola.unhas.ac.id/courses/571E2103/index.php;EKONOMI POLITIK;571E2103;95105
11851;https://sikola.unhas.ac.id/courses/571E3103/index.php;KOMUNIKASI DAN PEMBANGUNAN;571E3103;70101
11852;https://sikola.unhas.ac.id/courses/571E4103/index.php;TEORI-TEORI SOSIOLOGI;571E4103;69101
11853;https://sikola.unhas.ac.id/courses/571E5103/index.php;ETNOGRAFI: TEORI, METODE, DAN PRAKTIK;571E5103;82101
11854;https://sikola.unhas.ac.id/courses/571J132/index.php;KEPANITERAAN ILMU PENYAKIT MULUT (IPM);571J132;12901
11855;https://sikola.unhas.ac.id/courses/571K0102/index.php;HIGINE INDUSTRI;571K0102;13101
11856;https://sikola.unhas.ac.id/courses/571N1204/index.php;PKP FARMASI APOTEK;571N1204;48901
11857;https://sikola.unhas.ac.id/courses/571Y0503/index.php;MANAJEMEN DAN LINGKUNGAN KOTA;571Y0503;35101
11858;https://sikola.unhas.ac.id/courses/572E1103/index.php;PROSES PEMBUATAN KEBIJAKAN (S2);572E1103;67101
11859;https://sikola.unhas.ac.id/courses/572E2103/index.php;MANAJEMEN SUMBER DAYA MANUSIA SEKTOR PUBLIK;572E2103;95105
11860;https://sikola.unhas.ac.id/courses/572E3103/index.php;KEBIJAKSANAAN DAN PERENCANAAN KOMUNIKASI;572E3103;70101
11861;https://sikola.unhas.ac.id/courses/572E4102/index.php;SOSIOLOGI SUMBER DAYA MANUSIA;572E4102;69101
11862;https://sikola.unhas.ac.id/courses/572E5103/index.php;KAJIAN KEBUDAYAAN DAN PENGELOLAAN SUMBER DAYA LAUT;572E5103;82101
11863;https://sikola.unhas.ac.id/courses/572J133/index.php;KEPANITERAAN PERIODONTOLOGI;572J133;12901
11864;https://sikola.unhas.ac.id/courses/572K0102/index.php;ERGONOMI INDUSTRI;572K0102;13101
11865;https://sikola.unhas.ac.id/courses/572N1204/index.php;PKP FARMASI RUMAH SAKIT;572N1204;48901
11866;https://sikola.unhas.ac.id/courses/572Y0503/index.php;MANAJEMEN PRASARANA PERKOTAAN;572Y0503;35101
11867;https://sikola.unhas.ac.id/courses/573E1103/index.php;DINAMIKA PARTAI POLITIK DAN PEMILU (S2);573E1103;67101
11868;https://sikola.unhas.ac.id/courses/573E3103/index.php;KOMUNIKASI ANTAR BUDAYA DAN RESOLUSI KONFLIK;573E3103;70101
11869;https://sikola.unhas.ac.id/courses/573E4102/index.php;MANAJEMEN PEMBANGUNAN SOSIAL DAN REKAYASA SOSIAL;573E4102;69101
11870;https://sikola.unhas.ac.id/courses/573E5103/index.php;ANTROPOLOGI TERAPAN;573E5103;82101
11871;https://sikola.unhas.ac.id/courses/573J135/index.php;KEPANITERAAN KONSERVASI GIGI;573J135;12901
11872;https://sikola.unhas.ac.id/courses/573K0102/index.php;PSIKOLOGI INDUSTRI;573K0102;13101
11873;https://sikola.unhas.ac.id/courses/573N1204/index.php;PKP FARMASI INDUSTRI;573N1204;48901
11874;https://sikola.unhas.ac.id/courses/573Y0503/index.php;PERMUKIMAN DAN REAL ESTATE;573Y0503;35101
11875;https://sikola.unhas.ac.id/courses/574E1103/index.php;KEBIJAKAN MARITIM DALAM POLITIK IINTERNASIONAL (S2);574E1103;67101
11876;https://sikola.unhas.ac.id/courses/574E2103/index.php;MANAJEMEN SEKTOR PUBLIK;574E2103;95105
11877;https://sikola.unhas.ac.id/courses/574E3103/index.php;METODE DAN MANAJEMEN RISET KOMUNIKASI;574E3103;70101
11878;https://sikola.unhas.ac.id/courses/574E5103/index.php;SEMILOKA RENCANA PENELITIAN;574E5103;82101
11879;https://sikola.unhas.ac.id/courses/574J132/index.php;KEPANITERAAN RADIOLOGI;574J132;12901
11880;https://sikola.unhas.ac.id/courses/574K0102/index.php;TOKSIKOLOGI INDUSTRI;574K0102;13101
11881;https://sikola.unhas.ac.id/courses/574N1201/index.php;UJIAN APOTEKER;574N1201;48901
11882;https://sikola.unhas.ac.id/courses/574Y0503/index.php;LOKAKARYA PENELITIAN;574Y0503;35101
11883;https://sikola.unhas.ac.id/courses/575E3102/index.php;MEDIA BARU DAN KEBEBASAN BERPENDAPAT;575E3102;70101
11884;https://sikola.unhas.ac.id/courses/575Y0502/index.php;TATA HUKUM PERKOTAAN;575Y0502;35101
11885;https://sikola.unhas.ac.id/courses/576D4402/index.php;TEKNOLOGI MULTIMEDIA DAN PEMROSESAN;576D4402;20101
11886;https://sikola.unhas.ac.id/courses/576E1102/index.php;BANCHMARKING (S2);576E1102;67101
11887;https://sikola.unhas.ac.id/courses/576E2103/index.php;REFORMASI SEKTOR PUBLIK;576E2103;95105
11888;https://sikola.unhas.ac.id/courses/576E3102/index.php;KOMUNIKASI POLITIK DAN OPINI PUBLIK;576E3102;70101
11889;https://sikola.unhas.ac.id/courses/577E1103/index.php;PERBANDINGAN SISTEM PEMILU;577E1103;67101
11890;https://sikola.unhas.ac.id/courses/577E3102/index.php;MANAJEMEN KEHUMASAN DAN KOMUNIKASI KORPORASI;577E3102;70101
11891;https://sikola.unhas.ac.id/courses/578E1103/index.php;ETIKA DAN MORAL POLITIK ELEKTORAL;578E1103;67101
11892;https://sikola.unhas.ac.id/courses/578E3102/index.php;DESAIN KURIKULUM DAN EVALUASI PENDIDIKAN;578E3102;70101
11893;https://sikola.unhas.ac.id/courses/578E3103/index.php;KOMUNIKASI MASSA DAN MASYARAKAT KONTEMPORER;578E3103;70101
11894;https://sikola.unhas.ac.id/courses/579E3102/index.php;TEKNOLOGI MEDIA PEMBELAJARAN DAN LIBRARY STUDIES;579E3102;70101
11895;https://sikola.unhas.ac.id/courses/580E3103/index.php;KELEMBAGAAN NEGARA DAN KEBIJAKAN PUBLIK;580E3103;70101
11896;https://sikola.unhas.ac.id/courses/581E2103/index.php;MANAJEMEN SUMBER DAYA MANUSIA;581E2103;95105
11897;https://sikola.unhas.ac.id/courses/581E4102/index.php;SOSIOLOGI POLITIK;581E4102;69101
11898;https://sikola.unhas.ac.id/courses/582E2103/index.php;ANALISIS KEBIJAKAN PEMERINTAH;582E2103;95105
11899;https://sikola.unhas.ac.id/courses/583E2103/index.php;KEPEMIMPINAN PEMERINTAHAN;583E2103;95105
11900;https://sikola.unhas.ac.id/courses/583E4102/index.php;SOSIOLOGI LINGKUNGAN / ANALISIS DAMPAK SOSIAL PEMBANGUNAN;583E4102;69101
11901;https://sikola.unhas.ac.id/courses/583E5102/index.php;GENDER DAN KEBUDAYAAN;583E5102;82101
11902;https://sikola.unhas.ac.id/courses/584E2103/index.php;ETIKA PEMERINTAHAN;584E2103;95105
11903;https://sikola.unhas.ac.id/courses/584E4102/index.php;SOSIOLOGI PERKOTAAN DAN PEDESAAN;584E4102;69101
11904;https://sikola.unhas.ac.id/courses/586E2102/index.php;SEMINAR MASALAH-MASALAH PEMERINTAHAN DAN PEMBANGUNAN;586E2102;95105
11905;https://sikola.unhas.ac.id/courses/600C1135/index.php;ILMU BEDAH;600C1135;11901
11906;https://sikola.unhas.ac.id/courses/601A2403/index.php;MANAJEMEN STRATEGIK;601A2403;61102
11907;https://sikola.unhas.ac.id/courses/601B022/index.php;TEKNIK PEMBUATAN AKTA - I (A);601B022;74102
11908;https://sikola.unhas.ac.id/courses/601C1135/index.php;OBSTETRI DAN GINEKOLOGI;601C1135;11901
11909;https://sikola.unhas.ac.id/courses/601C2602/index.php;RESIDENSI  I;601C2602;14101
11910;https://sikola.unhas.ac.id/courses/601D1103/index.php;DRAINASE PERKOTAAN;601D1103;22101
11911;https://sikola.unhas.ac.id/courses/601G4102/index.php;KOLOKIUM;601G4102;54106
11912;https://sikola.unhas.ac.id/courses/601H2214/index.php;SEMINAR HASIL PENELITIAN;601H2214;33101
11913;https://sikola.unhas.ac.id/courses/601H2219/index.php;TESIS;601H2219;33101
11914;https://sikola.unhas.ac.id/courses/601J1402/index.php;PERIODONSIA AKADEMIK III;601J1402;12705
11915;https://sikola.unhas.ac.id/courses/601K1102/index.php;MANAJEMEN PROGRAM KESEHATAN LINGKUNGAN;601K1102;13101
11916;https://sikola.unhas.ac.id/courses/601K2102/index.php;MANAJEMEN SUMBER DAYA MANUSIA;601K2102;13101
11917;https://sikola.unhas.ac.id/courses/601K3102/index.php;SISTEM INFORMASI PANGAN DAN GIZI LANJUT;601K3102;13101
11918;https://sikola.unhas.ac.id/courses/601K4102/index.php;EPIDEMIOLOGI KESEHATAN DARURAT LANJUT;601K4102;13101
11919;https://sikola.unhas.ac.id/courses/601K6102/index.php;MANAJEMEN STRATEJIK RS;601K6102;13101
11920;https://sikola.unhas.ac.id/courses/601K7102/index.php;STATISTIK SURVIVAL KESEHATAN REPRODUKSI;601K7102;13101
11921;https://sikola.unhas.ac.id/courses/601K8102/index.php;EVALUASI PROGRAM KESEHATAN;601K8102;13101
11922;https://sikola.unhas.ac.id/courses/601L2533/index.php;SISTIM INFORMASI MANAJEMEN PERIKANAN;601L2533;54146
11923;https://sikola.unhas.ac.id/courses/601N1102/index.php;BIOTEKNOLOGI OBAT, MAKANAN DAN KOSMETIKA;601N1102;48101
11924;https://sikola.unhas.ac.id/courses/602A2403/index.php;ANALISIS INFORMASI KEUANGAN;602A2403;61102
11925;https://sikola.unhas.ac.id/courses/602B022/index.php;TEKNIK PEMBUATAN AKTA - II (A);602B022;74102
11926;https://sikola.unhas.ac.id/courses/602C1132/index.php;ILMU KESEHATAN MATA;602C1132;11901
11927;https://sikola.unhas.ac.id/courses/602C2604/index.php;RESIDENSI 2;602C2604;14101
11928;https://sikola.unhas.ac.id/courses/602D1103/index.php;PENGELOLAAN KEBIJAKAN SDA;602D1103;22101
11929;https://sikola.unhas.ac.id/courses/602H2212/index.php;PUBLIKASI;602H2212;33101
11930;https://sikola.unhas.ac.id/courses/602J1103/index.php;PROSTODONSI BEDAH/IMPLAN;602J1103;12707
11931;https://sikola.unhas.ac.id/courses/602J1104/index.php;PROSTODONSI KLINIK III;602J1104;12707
11932;https://sikola.unhas.ac.id/courses/602J1403/index.php;PERIODONSIA KLINIK II;602J1403;12705
11933;https://sikola.unhas.ac.id/courses/602K1102/index.php;MANAJEMEN DAN TEKNOLOGI PENGOLAHAN LIMBAH CAIR;602K1102;13101
11934;https://sikola.unhas.ac.id/courses/602K2103/index.php;ANALISIS KEBIJAKAN KESEHATAN S2;602K2103;13101
11935;https://sikola.unhas.ac.id/courses/602K3102/index.php;ASPEK SOSIAL PANGAN DAN GIZI;602K3102;13101
11936;https://sikola.unhas.ac.id/courses/602K5102/index.php;PRAKTIK PROMOSI KESEHATAN;602K5102;13101
11937;https://sikola.unhas.ac.id/courses/602K7102/index.php;PERILAKU DAN PSIKOLOGI KESEHATAN REPRODUKSI;602K7102;13101
11938;https://sikola.unhas.ac.id/courses/602K8102/index.php;PENGEMBANGAN PROTOKOL PENELITIAN;602K8102;13101
11939;https://sikola.unhas.ac.id/courses/602L2511/index.php;KOLOKIUM schedule hapus;602L2511;54146
11940;https://sikola.unhas.ac.id/courses/602N1102/index.php;RANCANGAN FORMULASI MODREN;602N1102;48101
11941;https://sikola.unhas.ac.id/courses/602Y0502/index.php;KAJIAN LAPANG PERKOTAAN (P);602Y0502;35101
11942;https://sikola.unhas.ac.id/courses/603A2403/index.php;MANAJEMEN SEKURITAS DAN PORTOFOLIO;603A2403;61102
11943;https://sikola.unhas.ac.id/courses/603B022/index.php;TEKNIK PEMBUATAN AKTA-III (A);603B022;74102
11944;https://sikola.unhas.ac.id/courses/603C1132/index.php;ILMU PENYAKIT THT-KL;603C1132;11901
11945;https://sikola.unhas.ac.id/courses/603C2602/index.php;PENJAMINAN MUTU PELAYANAN KEPERAWATAN;603C2602;14101
11946;https://sikola.unhas.ac.id/courses/603J1101/index.php;KEGIATAN ILMIAH III;603J1101;12707
11947;https://sikola.unhas.ac.id/courses/603J1104/index.php;PROSTODONSI KLINIK IV;603J1104;12707
11948;https://sikola.unhas.ac.id/courses/603J1402/index.php;PERIODONSIA INTEGRASI I;603J1402;12705
11949;https://sikola.unhas.ac.id/courses/603K1103/index.php;PENCEMARAN LINGKUNGAN DAN KESEHATAN;603K1103;13101
11950;https://sikola.unhas.ac.id/courses/603K2102/index.php;KAJIAN MASALAH MANAJEMEN KESEHATAN;603K2102;13101
11951;https://sikola.unhas.ac.id/courses/603K3102/index.php;GIZI IBU DAN ANAK;603K3102;13101
11952;https://sikola.unhas.ac.id/courses/603K7102/index.php;RISET KESEHATAN REPRODUKSI;603K7102;13101
11953;https://sikola.unhas.ac.id/courses/603K8102/index.php;SEMINAR EPIDEMIOLOGI;603K8102;13101
11954;https://sikola.unhas.ac.id/courses/603N1102/index.php;ANALISIS INSTRUMEN MODERN;603N1102;48101
11955;https://sikola.unhas.ac.id/courses/604C1132/index.php;ILMU KEDOKTERAN FORENSIK DAN MEDIKOLEGAL;604C1132;11901
11956;https://sikola.unhas.ac.id/courses/604C2606/index.php;TESIS;604C2606;14101
11957;https://sikola.unhas.ac.id/courses/604D1103/index.php;MANAJEMEN SUMBER DAYA AIR;604D1103;22101
11958;https://sikola.unhas.ac.id/courses/604D3104/index.php;TESIS;604D3104;36101
11959;https://sikola.unhas.ac.id/courses/604F112/index.php;METODE PENGAJARAN BAHASA INDONESIA;604F112;79101
11960;https://sikola.unhas.ac.id/courses/604J1103/index.php;PROSTODONSI KLINIK V;604J1103;12707
11961;https://sikola.unhas.ac.id/courses/604J1403/index.php;REGENERASI PERIODONTAL + PRP;604J1403;12705
11962;https://sikola.unhas.ac.id/courses/604K1102/index.php;MANAJEMEN KESLING KAWASAN PESISIR DAN KEPULAUAN;604K1102;13101
11963;https://sikola.unhas.ac.id/courses/604K2102/index.php;SISTEM PEMBIAYAAN KESEHATAN;604K2102;13101
11964;https://sikola.unhas.ac.id/courses/604K3102/index.php;PENILAIAN PERTUMBUHAN & PERKEMBANGAN ANAK;604K3102;13101
11965;https://sikola.unhas.ac.id/courses/604K7102/index.php;CURRENT ISSUE KESEHATAN REPRODUKSI;604K7102;13101
11966;https://sikola.unhas.ac.id/courses/604N1102/index.php;PENATALAKSANAAN PENYAKIT II (ONGKOLOGI DAN INFEKSI);604N1102;48101
11967;https://sikola.unhas.ac.id/courses/605B021/index.php;PRAKTIK KENOTARIATAN;605B021;74102
11968;https://sikola.unhas.ac.id/courses/605C1134/index.php;ILMU KESEHATAN MASYARAKAT DAN ILMU KESEHATAN KELUARGA;605C1134;11901
11969;https://sikola.unhas.ac.id/courses/605C2602/index.php;APLIKASI 1;605C2602;14101
11970;https://sikola.unhas.ac.id/courses/605J1103/index.php;PROSTODONSI KLINIK VI;605J1103;12707
11971;https://sikola.unhas.ac.id/courses/605J1401/index.php;KEGIATAN ILMIAH III;605J1401;12705
11972;https://sikola.unhas.ac.id/courses/605K2102/index.php;PERILAKU ORGANISASI KESEHATAN;605K2102;13101
11973;https://sikola.unhas.ac.id/courses/605L2533/index.php;MANAJEMEN DAN TEKNOLOGI BUDIDAYA PERAIRAN;605L2533;54146
11974;https://sikola.unhas.ac.id/courses/605N1102/index.php;PENATALAKSANAAN PENYAKIT III (ENDOKRIN, JANTUNG, PEMBULUH DARAH DAN GINJAL);605N1102;48101
11975;https://sikola.unhas.ac.id/courses/606B022/index.php;TESIS;606B022;74102
11976;https://sikola.unhas.ac.id/courses/606B026/index.php;Tesis;606B026;74102
11977;https://sikola.unhas.ac.id/courses/606C1132/index.php;ORTOPEDI DAN TRAUMATOLOGI;606C1132;11901
11978;https://sikola.unhas.ac.id/courses/606C2604/index.php;APLIKASI 2;606C2604;14101
11979;https://sikola.unhas.ac.id/courses/606J1104/index.php;TESIS;606J1104;12707
11980;https://sikola.unhas.ac.id/courses/606J1402/index.php;PERIODONSIA AKADEMIK IV;606J1402;12705
11981;https://sikola.unhas.ac.id/courses/606J1403/index.php;PERIODONSIA KLINIK III;606J1403;12705
11982;https://sikola.unhas.ac.id/courses/606K2102/index.php;SISTEM INFORMASI MANAJEMEN KESEHATAN;606K2102;13101
11983;https://sikola.unhas.ac.id/courses/606K3102/index.php;NUTRITION & GLOBAL HEALTH;606K3102;13101
11984;https://sikola.unhas.ac.id/courses/606K6101/index.php;RESIDENSI II;606K6101;13101
11985;https://sikola.unhas.ac.id/courses/606N1102/index.php;PENATALAKSANAAN PENYAKIT IV (RESPIRATORY DAN IMUNOLOGI);606N1102;48101
11986;https://sikola.unhas.ac.id/courses/607C2602/index.php;TERAPI - TERAPI KOMPLEMENTER;607C2602;14101
11987;https://sikola.unhas.ac.id/courses/607J1104/index.php;UJIAN KOMPREHENSIF;607J1104;12707
11988;https://sikola.unhas.ac.id/courses/607J1404/index.php;KOMPHERENSIF;607J1404;12705
11989;https://sikola.unhas.ac.id/courses/607K5102/index.php;PROMOSI KESEHATAN INSTITUSI (P);607K5102;13101
11990;https://sikola.unhas.ac.id/courses/607N1101/index.php;Seminar Proposal;607N1101;48101
11991;https://sikola.unhas.ac.id/courses/607N1102/index.php;SEMINAR PROPOSAL;607N1102;48101
11992;https://sikola.unhas.ac.id/courses/608A2403/index.php;AKUNTANSI MANAJEMEN;608A2403;61102
11993;https://sikola.unhas.ac.id/courses/608D5104/index.php;TESIS (PROPOSAL,HASIL,& UJIAN AKHIR);608D5104;23101
11994;https://sikola.unhas.ac.id/courses/608E3103/index.php;METODE PENELITIAN POLITIK (S2);608E3103;67101
11995;https://sikola.unhas.ac.id/courses/608H2212/index.php;MATA KULIAH PILIHAN 4 (PENGELOLAAN WILAYAH PESISIR & LAUT TERPADU;608H2212;33101
11996;https://sikola.unhas.ac.id/courses/608J1402/index.php;PERIODONSIA INTEGRASI II;608J1402;12705
11997;https://sikola.unhas.ac.id/courses/608K4103/index.php;ANALISIS DAN PRAKTIKUM SURVEILANS EPIDEMIOLOGI;608K4103;13101
11998;https://sikola.unhas.ac.id/courses/608K6102/index.php;PERILAKU DAN BUDAYA ORGANISASI RS;608K6102;13101
